"SEKeywordID","KeywordName","AdGroupID","KeywordID","Position","MatchType","DestinationURL"
"37438261","antivirus program","3353547","130868021","2.29615384798784","Phrase",""
"1794419780","nod32 antivirus download","3353550","130868047","1.00468749925494","Exact",""
"2593933031","nod antivirus download","3353550","130868048","1","Exact",""
"520099479","nod antivirus","3352600","130868102","1.00476190589723","Exact",""
"1794424850","nod32 antivirus download","3353557","130868244","1.12222222487132","Phrase",""
"18258138406","+nod32 +antivirus","3353560","130868308","1.23928571740786","Broad",""
"6456454203","security nod32","3352658","130868357","3.70666669209798","Broad",""
"5771060890","nod32 internet security","3353564","130868427","1.08478261076886","Exact",""
"1845913502","virus nod32","3353565","130868442","1.87777776188321","Broad",""
"172661942","nod","3352709","130868499","2.27558138620022","Phrase",""
"329552178","nod","3352718","130868502","1.02790698201157","Exact",""
"940067036","anti virus nod32","3352727","130868538","4.5181818225167","Broad",""
"67843954907","+online +scan +nod","3353570","130868585","1.30555555555556","Broad",""
"4295786010","download nod","3352748","130868591","1.04000000059605","Phrase",""
"27270052062","+download +nod32","3353574","130868646","1.08433736088764","Broad",""
"28303201422","+nod32 +download","3353574","130868649","1.1023529473473","Broad",""
"72990147","nod 32","3352806","130868690","1.31111109919018","Broad",""
"19810771441","+nod32","3353580","130868721","1.13372096211411","Broad",""
"23343621564","+nod +32","3353580","130868723","1.05697675777036","Broad",""
"5864472790","nod32 online scan","3353581","130868761","1.0797468378574","Exact",""
"5952907510","nod32 online scanner","3353581","130868762","1.01518987703927","Exact",""
"12271092098","anti virus eset","3352826","130868791","2.38571429252625","Broad",""
"1617969465","eset 32","3352828","130868817","1.04285714378605","Phrase",""
"48055285715","eset 6","3352828","130868822","1.06582278390474","Phrase",""
"31744830693","+eset +anti +virus","3353584","130868830","2.01315789473684","Broad",""
"28003106579","eset 5","3352832","130868849","1.00416666600439","Exact",""
"5804849350","eset security download","3352840","130868906","1","Exact",""
"5889748210","eset virus scan","3352842","130868916","1.00263157957479","Exact",""
"21890010062","+eset","3353592","130868976","1.23529414148892","Broad",""
"67833356747","+eset 3","3353592","130868981","1.42941176657583","Broad",""
"67833357107","+eset 7","3353592","130868984","1.11066667397817","Broad",""
"67833357827","+security +eset","3353594","130869015","1.35588235188933","Broad",""
"141658815","popup removal","3359081","131092716","1.52982456224007","Phrase","http://www.eset.com/us/protection/popups/?CMP=knc-gnb-remove"
"35669266570","esetonlinescanner","3352842","131145842","1.01016948990903","Exact",""
"53012106861","Plantronics BackBeat Go 2","3362366","131181955","1.05000000971335","Exact",""
"53013269181","+Plantronics +Backbeat +Go +2","3362366","131181956","1.27592594314505","Broad",""
"53013269421","Backbeat Go 2","3362366","131181958","1.25000000883032","Phrase",""
"53013269661","BackBeat Go 2","3362366","131181960","1.0481481552124","Exact",""
"4499997997","Wireless Earbuds","3362372","131182009","1.65740741623773","Exact",""
"95314378","windows xp antivirus","3363437","131212175","1.01111111376021","Exact",""
"120315819","anti virus for linux","3378190","131995766","1.47727270559831","Phrase",""
"2573857375","antivirus for ubuntu","3378191","131995780","1.37727272510529","Phrase",""
"5462623601","antivirus ubuntu","3378191","131995782","1.14545455304059","Phrase",""
"157533724","xp antivirus","3378193","131995918","1.16818182034926","Phrase",""
"15651623","windows antivirus","3378194","131995934","1.94090908765793","Phrase",""
"15651593","pc antivirus","3378195","131995939","1.92272727597844","Phrase",""
"822570761","antivirus for pc","3378195","131995943","2.42727270451459","Phrase",""
"2909957258","antivirus software for windows vista","3378196","131995971","2.79000000953674","Exact",""
"2410907114","antivirus for apple","3378197","131996015","1.78095236278716","Phrase",""
"100901510","antivirus mac","3378198","131996057","2.49090909957886","Phrase",""
"101906152","antivirus for mac","3378198","131996058","4.79090911691839","Phrase",""
"101906192","mac antivirus","3378198","131996059","2.85909090258858","Phrase",""
"133068398","mac antivirus program","3378198","131996067","3.22222222222222","Phrase",""
"833497488","os x antivirus","3378198","131996074","1.55909091234207","Phrase",""
"2113750469","osx antivirus","3378198","131996079","1.70476190249125","Phrase",""
"2909951738","antivirus software for windows vista","3378199","131996133","7.16666666666667","Phrase",""
"6449573560","antivirus protection for windows vista","3378199","131996140","4","Phrase",""
"42608534939","windows 8 antivirus","3378200","131996177","1.22615384872143","Phrase",""
"68194321067","+best +anti +virus +software","3353489","131996231","5.65357143538339","Exact",""
"3131049250","esnet","3352825","131996233","1.21969697692178","Phrase",""
"3126610450","esnet","3352848","131996234","1.00151515187639","Exact",""
"10659026250","windows 7 antivirus","3352345","132117365","1.02105263659829","Exact",""
"12129047561","antivirus for windows 7","3352345","132117368","1.10526317044308","Exact",""
"38078759723","antivirus for windows 8","3352316","132117371","1.3532258079898","Exact",""
"39702047236","anti virus for windows 8","3352316","132117375","1.16229508548486","Exact",""
"39702048676","anti virus windows 8","3352316","132117376","1.05932203187781","Exact",""
"42875735229","antivirus protection for windows 8","3352316","132117385","1.1517241371089","Exact",""
"47510374895","antivirus windows 8","3352316","132117388","1.16612903725716","Exact",""
"68247267347","windows 8.1 antivirus","3352316","132117419","1.20322580875889","Exact",""
"10659012840","windows 7 antivirus","3378192","132117422","1.23684211153733","Phrase",""
"12378835182","antivirus for windows 7","3378192","132117424","1.49999999372583","Phrase",""
"31982479973","antivirus for windows 8","3378200","132117443","1.35322580029888","Phrase",""
"39703289596","antivirus windows 8","3378200","132117444","1.25161290168762","Phrase",""
"39703297876","antivirus program for windows 8","3378200","132117450","1.1852941162446","Phrase",""
"103484848","virus protection mac","3404129","132787228","3.43333334582193","Exact",""
"23659273","anti virus protection software","3352431","132787271","3.32399999856949","Exact",""
"13775351825","virus protection for windows 7","3404131","132787302","3.79199998855591","Phrase",""
"39703301476","virus protection windows 8","3404131","132787308","2.0076923095263","Phrase",""
"14387263","windows virus protection","3404134","132787340","1.88181818181818","Exact",""
"49606301","virus protection software","3404137","132787400","4.70625004172325","Phrase",""
"132827217","anti virus protection software","3404137","132787402","3","Phrase",""
"11255642","pc virus protection","3404146","132787555","2.16363636363636","Exact",""
"13224613684","90 days antivirus trial","3352486","132787613","1.18888889639466","Exact",""
"52000566178","+antivirus +trial","3352486","132787614","1.09814815168028","Exact",""
"68406834227","+anti +virus +trial","3404150","132787645","1.19285713774817","Phrase",""
"26450952","free trial antivirus","3404151","132787647","1.15490196732914","Phrase",""
"548737475","antivirus software trial","3404151","132787650","1.42105262844186","Phrase",""
"583049139","antivirus free trial","3404151","132787651","1.17000000715256","Phrase",""
"729318198","trial antivirus","3404151","132787653","1.18888890522498","Phrase",""
"8779786421","free antivirus 30 day trial","3404151","132787670","1","Phrase",""
"68406834347","+antivirus +trial","3404151","132787676","1.19814816227666","Phrase",""
"1109733400","free trial virus protection","3404153","132787687","1.15263158396671","Phrase",""
"407994835","top anti virus","3353536","133083992","5.2962264204925","Exact",""
"675401242","top antivirus","3353536","133083993","2.84528302471593","Exact",""
"4260802914","pci compliance checklist","3410211","133083997","4.08222222858005","Exact",""
"71183826114","Similar to UserListId: 2660754","3352133","133202079","1.07400000572205","Remarketing",""
"36455023719","Lenovo X1 Carbon laptop","3412904","133490025","1.12307693408086","Broad",""
"62010378030","Lenovo X1 Carbon laptops","3412904","133490026","1.08918920078793","Broad",""
"62010377070","Lenovo Carbon ultrabook","3412905","133490030","1.11282051220918","Broad",""
"62010375870","Lenovo Carbon laptop","3412906","133490033","1.23333334311461","Broad",""
"62010375990","Lenovo Carbon laptops","3412906","133490034","1.19210526817723","Broad",""
"41270752393","Lenovo X1 Carbon","3412914","133490082","1.08717950490805","Broad",""
"1590232811","lenovo thinkcentre desktop","3412932","133490179","1.10740742860017","Broad",""
"2148590354","lenovo thinkcenter desktop","3412932","133490181","1.02962963227873","Broad",""
"1467657725","lenovo thinkcentre","3412938","133490203","1.06666667814608","Phrase",""
"58155997163","thinkcentre m93p","3412941","133490213","1.01851851851852","Broad",""
"12271756566","lenovo thinkservers","3412990","133490457","1.13750000298023","Phrase",""
"12660471","software firewall","3423457","135068543","-1","Exact",""
"26450792","antivirus protection","3423461","135068585","2.83199998855591","Phrase",""
"64268171","anti virus protection","3423461","135068586","2.57599998474121","Phrase",""
"25125923","antivirus protection","3423462","135068590","4.57199997901917","Exact",""
"25125943","protection antivirus","3423462","135068591","3.13636363636364","Exact",""
"28103480","anti virus protection","3423462","135068593","2.15200000286102","Exact",""
"74047928","virus protection reviews","3444529","136457354","-1","Exact",""
"155001391","best virus protection","3460641","137580430","8.90000001907349","Phrase",""
"5355433587","best antivirus for xp","3460643","137580579","1.57142857142857","Phrase",""
"12698501","virus protection","3352425","137582027","2.9439999961853","Exact",""
"17892252","virus protection","3404138","137582093","3.65599999427795","Phrase",""
"22632195660","eset cybersecurity","3460668","137582144","1.30526314911089","Exact",""
"22632514500","eset cyber security","3460668","137582145","1.08800000190735","Exact",""
"43814642443","eset cybersecurity pro","3460669","137582154","1","Exact",""
"5889786850","nod32 for mac","3460670","137582160","1","Exact",""
