"EyeblasterAdID","SEAdID","AdGroupID","DestinationURL","AdTitle","AdText","AdDisplayURL"
"22770787","33178236270","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml","Lenovo Thinkpad Tablet 2","Smooth Multitouch Convenience","Partner.LenovoNetwork.com/Tablet"
"22770788","33178236390","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml","Lenovo Thinkpad Tablet 2","Security W/ Existing Commercial","Partner.LenovoNetwork.com/Tablet"
"22770789","33178236510","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml","Lenovo Thinkpad Tablet 2","Manageability W/ Current Commercial","Partner.LenovoNetwork.com/Tablet"
"22770790","33178236630","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml","Lenovo Thinkpad Tablet 2","Compatibility W/ Current Commercial","Partner.LenovoNetwork.com/Tablet"
"22770791","33178236750","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml","Lenovo Thinkpad Tablet 2","Redefines Expectations For Business","Partner.LenovoNetwork.com/Tablet"
"22770792","33178236870","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml","Lenovo Thinkpad Tablet 2","Easy To Manage With Enhanced","Partner.LenovoNetwork.com/Tablet"
"22770793","33178236990","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml","Lenovo Thinkpad Tablet 2","10 Hrs. Battery Life. Business","Partner.LenovoNetwork.com/Tablet"
"22909201","33460945830","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Thin & Light Design  Always-On","Partner.LenovoNetwork.com/Tablet"
"22909202","33460945950","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Smooth Multitouch Convenience","Partner.LenovoNetwork.com/Tablet"
"22909203","33460946070","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Security W/ Existing Commercial","Partner.LenovoNetwork.com/Tablet"
"22909204","33460946190","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Manageability W/ Current Commercial","Partner.LenovoNetwork.com/Tablet"
"22909205","33460946310","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Compatibility W/ Current Commercial","Partner.LenovoNetwork.com/Tablet"
"22909206","33460946430","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Redefines Expectations For Business","Partner.LenovoNetwork.com/Tablet"
"22909207","33460946550","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Easy To Manage With Enhanced","Partner.LenovoNetwork.com/Tablet"
"22909208","33460946670","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","10 Hrs. Battery Life. Business","Partner.LenovoNetwork.com/Tablet"
"22976676","33599115030","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo ThinkPad Tablet 2","Compact Design  Lightweight & All","Partner.Lenovo.com/Tablet"
"22976677","33599115150","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo ThinkPad Tablet 2","Portable And Convenient Tablet","Partner.Lenovo.com/Tablet"
"22976678","33599115270","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo ThinkPad Tablet 2","Lenovo Portable Business Tablets","Partner.Lenovo.com/Tablet"
"22976679","33599340510","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Thin & Light Design  Always-On","Partner.Lenovo.com/Tablet"
"22976680","33599340630","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Smooth Multitouch Convenience","Partner.Lenovo.com/Tablet"
"22976681","33599340750","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Security W/ Existing Commercial","Partner.Lenovo.com/Tablet"
"22976682","33599340870","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Manageability W/ Current Commercial","Partner.Lenovo.com/Tablet"
"22976683","33599340990","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Compatibility W/ Current Commercial","Partner.Lenovo.com/Tablet"
"22976684","33599341110","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Redefines Expectations For Business","Partner.Lenovo.com/Tablet"
"22976685","33599341230","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","Easy To Manage With Enhanced","Partner.Lenovo.com/Tablet"
"22976686","33599341350","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo Thinkpad Tablet 2","10 Hrs. Battery Life. Business","Partner.Lenovo.com/Tablet"
"23515449","35074776150","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo ThinkPad Tablet 2","Thinkpad Tablets For Personal And","Partner.Lenovo.com/Tablet"
"23515450","35074776270","3048354","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-tablet.shtml?cid=us:display:tgXvPQ&dfaid=1","Lenovo ThinkPad Tablet 2","10 Hour Battery Life Tablet Perfect","Partner.Lenovo.com/Tablet"
"19793487","28447195230","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Packed With Premium Features &","Lenovo.com/Thinkpad-Xseries"
"19793488","28447195350","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","Lenovo.com/Thinkpad-Xseries"
"19793489","28447195470","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover Mobility & Productivity In","Lenovo.com/Thinkpad-Xseries"
"19793490","28447195590","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","Lenovo.com/Thinkpad-Xseries"
"19793491","28447195710","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","Lenovo.com/Thinkpad-Xseries"
"21007094","29833413390","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","Lenovo.com/Thinkpad-Xseries"
"21007095","29833413510","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","A New Level Of Quality To The","Lenovo.com/Thinkpad-Xseries"
"21007096","29833413630","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Brings A New Level Of Quality To","Lenovo.com/Thinkpad-Xseries"
"21835227","31366463550","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Packed With Premium Features &","LenovoPartnerNetwork.com/Xseries"
"21835228","31366463670","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","LenovoPartnerNetwork.com/Xseries"
"21835229","31366463790","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover Mobility & Productivity In","LenovoPartnerNetwork.com/Xseries"
"21835230","31366463910","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","LenovoPartnerNetwork.com/Xseries"
"21835231","31366464030","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","LenovoPartnerNetwork.com/Xseries"
"21835232","31366464150","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","LenovoPartnerNetwork.com/Xseries"
"21835233","31366464270","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","A New Level Of Quality To The","LenovoPartnerNetwork.com/Xseries"
"21835234","31366464390","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Brings A New Level Of Quality To","LenovoPartnerNetwork.com/Xseries"
"22770802","33178242870","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Packed With Premium Features &","Partner.LenovoNetwork.com/Xseries"
"22770803","33178242990","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","Partner.LenovoNetwork.com/Xseries"
"22770804","33178243110","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover Mobility & Productivity In","Partner.LenovoNetwork.com/Xseries"
"22770805","33178243230","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","Partner.LenovoNetwork.com/Xseries"
"22770806","33178243350","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","Partner.LenovoNetwork.com/Xseries"
"22770807","33178243470","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","Partner.LenovoNetwork.com/Xseries"
"22770808","33178243590","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","A New Level Of Quality To The","Partner.LenovoNetwork.com/Xseries"
"22770809","33178243710","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Brings A New Level Of Quality To","Partner.LenovoNetwork.com/Xseries"
"22909217","33460952550","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Packed With Premium Features &","Partner.LenovoNetwork.com/Xseries"
"22909218","33460952670","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","Partner.LenovoNetwork.com/Xseries"
"22909219","33460952790","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Discover Mobility & Productivity In","Partner.LenovoNetwork.com/Xseries"
"22909220","33460952910","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","Partner.LenovoNetwork.com/Xseries"
"22909221","33460953030","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","Partner.LenovoNetwork.com/Xseries"
"22909222","33460953150","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","Partner.LenovoNetwork.com/Xseries"
"22909223","33460953270","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","A New Level Of Quality To The","Partner.LenovoNetwork.com/Xseries"
"22909224","33460953390","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Brings A New Level Of Quality To","Partner.LenovoNetwork.com/Xseries"
"23055385","33819169470","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Experience The Mobility Of Tablets","Partner.LenovoNetwork.com/Xseries"
"23055386","33819169590","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Increase Performance & Productivity","Partner.LenovoNetwork.com/Xseries"
"23055387","33819169710","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Increase Business Productivity With","Partner.LenovoNetwork.com/Xseries"
"23055388","33819169830","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Business Class Ultrabooks Offer","Partner.LenovoNetwork.com/Xseries"
"23055389","33819169950","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Lightweight  Durable And Portable","Partner.LenovoNetwork.com/Xseries"
"23170079","34256705790","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Packed With Premium Features &","Partner.Lenovo.com/CarbonX"
"23170080","34256705910","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","Partner.Lenovo.com/CarbonX"
"23170081","34256706030","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Discover Mobility & Productivity In","Partner.Lenovo.com/CarbonX"
"23170082","34256706150","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","Partner.Lenovo.com/CarbonX"
"23170083","34256706270","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","Partner.Lenovo.com/CarbonX"
"23170084","34256706390","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","Partner.Lenovo.com/CarbonX"
"23170085","34256706510","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","A New Level Of Quality To The","Partner.Lenovo.com/CarbonX"
"23170086","34256706630","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Brings A New Level Of Quality To","Partner.Lenovo.com/CarbonX"
"23170087","34256706750","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Experience The Mobility Of Tablets","Partner.Lenovo.com/CarbonX"
"23170088","34256706870","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Increase Performance & Productivity","Partner.Lenovo.com/CarbonX"
"23170089","34256706990","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Increase Business Productivity With","Partner.Lenovo.com/CarbonX"
"23170090","34256707110","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Business Class Ultrabooks Offer","Partner.Lenovo.com/CarbonX"
"23170091","34256707230","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Lightweight  Durable And Portable","Partner.Lenovo.com/CarbonX"
"23611059","35472266190","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Thinnest Thinkpad Ever. Lightweight","PartnerLenovo.com/CarbonX"
"23611060","35472266310","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Thinnest Thinkpad Ever. Lightweight","PartnerLenovo.com/CarbonX"
"23611061","35472266430","3048356","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Lightweight Laptops For Mobile","PartnerLenovo.com/CarbonX"
"19793502","28447193430","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Packed With Premium Features &","Lenovo.com/Thinkpad-Xseries"
"19793503","28447193550","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","Lenovo.com/Thinkpad-Xseries"
"19793504","28447193670","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover Mobility & Productivity In","Lenovo.com/Thinkpad-Xseries"
"19793505","28447193790","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","Lenovo.com/Thinkpad-Xseries"
"19793506","28447193910","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","Lenovo.com/Thinkpad-Xseries"
"21007103","29833412310","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","Lenovo.com/Thinkpad-Xseries"
"21007104","29833412430","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","A New Level Of Quality To The","Lenovo.com/Thinkpad-Xseries"
"21007105","29833412550","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Brings A New Level Of Quality To","Lenovo.com/Thinkpad-Xseries"
"21835251","31366460670","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Packed With Premium Features &","LenovoPartnerNetwork.com/Xseries"
"21835252","31366460790","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","LenovoPartnerNetwork.com/Xseries"
"21835253","31366460910","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover Mobility & Productivity In","LenovoPartnerNetwork.com/Xseries"
"21835254","31366461030","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","LenovoPartnerNetwork.com/Xseries"
"21835255","31366461150","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","LenovoPartnerNetwork.com/Xseries"
"21835256","31366461270","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","LenovoPartnerNetwork.com/Xseries"
"21835257","31366461390","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","A New Level Of Quality To The","LenovoPartnerNetwork.com/Xseries"
"21835258","31366461510","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Brings A New Level Of Quality To","LenovoPartnerNetwork.com/Xseries"
"22770826","33178239990","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Packed With Premium Features &","Partner.LenovoNetwork.com/Xseries"
"22770827","33178240110","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","Partner.LenovoNetwork.com/Xseries"
"22770828","33178240230","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover Mobility & Productivity In","Partner.LenovoNetwork.com/Xseries"
"22770829","33178240350","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","Partner.LenovoNetwork.com/Xseries"
"22770830","33178240470","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","Partner.LenovoNetwork.com/Xseries"
"22770831","33178240590","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","Partner.LenovoNetwork.com/Xseries"
"22770832","33178240710","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","A New Level Of Quality To The","Partner.LenovoNetwork.com/Xseries"
"22770833","33178240830","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml","Thinkpad X Series Laptops","Brings A New Level Of Quality To","Partner.LenovoNetwork.com/Xseries"
"22909241","33460949670","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Packed With Premium Features &","Partner.LenovoNetwork.com/Xseries"
"22909242","33460949790","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","Partner.LenovoNetwork.com/Xseries"
"22909243","33460949910","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Discover Mobility & Productivity In","Partner.LenovoNetwork.com/Xseries"
"22909244","33460950030","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Discover The Mobility Of A Tablet.","Partner.LenovoNetwork.com/Xseries"
"22909245","33460950150","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Durable  Carbon Fiber-Reinforced","Partner.LenovoNetwork.com/Xseries"
"22909246","33460950270","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Capacitive Touch Panel = Impeccable","Partner.LenovoNetwork.com/Xseries"
"22909247","33460950390","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","A New Level Of Quality To The","Partner.LenovoNetwork.com/Xseries"
"22909248","33460950510","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Brings A New Level Of Quality To","Partner.LenovoNetwork.com/Xseries"
"23055390","33819167670","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Experience The Mobility Of Tablets","Partner.LenovoNetwork.com/Xseries"
"23055391","33819167790","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Increase Performance & Productivity","Partner.LenovoNetwork.com/Xseries"
"23055392","33819167910","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Increase Business Productivity With","Partner.LenovoNetwork.com/Xseries"
"23055393","33819168030","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Business Class Ultrabooks Offer","Partner.LenovoNetwork.com/Xseries"
"23055394","33819168150","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","ThinkPad X Series Laptops","Lightweight  Durable And Portable","Partner.LenovoNetwork.com/Xseries"
"23170093","34256701110","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Packed With Premium Features &","Partner.Lenovo.com/CarbonX"
"23170095","34256701230","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Navigate A Vibrant HD+ Display","Partner.Lenovo.com/CarbonX"
"23170097","34256701350","3048359","http://www.partnerinfo.lenovo.com/partners/us/products/thinkpad-xseries.shtml?cid=us:display:UrOcdL&dfaid=1","Thinkpad X Series Laptops","Discover Mobility & Productivity In","Partner.Lenovo.com/CarbonX"
